SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
42021,1628973,Jalen Brunson,1610612742,DAL,Dallas Mavericks,0042100227,2022-05-15,DAL @ PHX,W,30,24,11,19,0.579,2,4,0.5,0,0,,3,3,6,2,1,0,0,2,22
42021,1626164,Devin Booker,1610612756,PHX,Phoenix Suns,0042100227,2022-05-15,PHX vs. DAL,L,37,11,3,14,0.214,0,4,0.0,5,6,0.833,1,2,3,2,1,0,4,3,-41
42021,203939,Dwight Powell,1610612742,DAL,Dallas Mavericks,0042100227,2022-05-15,DAL @ PHX,W,20,6,3,3,1.0,0,0,,0,0,,1,4,5,0,0,1,2,2,24
42021,203915,Spencer Dinwiddie,1610612742,DAL,Dallas Mavericks,0042100227,2022-05-15,DAL @ PHX,W,25,30,11,15,0.733,5,7,0.714,3,3,1.0,0,3,3,2,1,1,0,0,29
42021,1628991,Jaren Jackson Jr.,1610612763,MEM,Memphis Grizzlies,0042100236,2022-05-13,MEM @ GSW,L,38,12,5,19,0.263,1,7,0.143,1,3,0.333,0,4,4,0,0,4,0,2,-12
42021,1628415,Dillon Brooks,1610612763,MEM,Memphis Grizzlies,0042100236,2022-05-13,MEM @ GSW,L,39,30,11,28,0.393,7,15,0.467,1,2,0.5,2,2,4,1,3,1,1,1,-11
42021,1626145,Tyus Jones,1610612763,MEM,Memphis Grizzlies,0042100236,2022-05-13,MEM @ GSW,L,36,7,2,12,0.167,1,3,0.333,2,2,1.0,1,8,9,8,2,0,2,2,-14
42021,202357,Nemanja Bjelica,1610612744,GSW,Golden State Warriors,0042100236,2022-05-13,GSW vs. MEM,W,8,0,0,1,0.0,0,1,0.0,0,0,,2,0,2,2,0,0,0,1,-2
42021,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,0042100236,2022-05-13,GSW vs. MEM,W,40,29,10,27,0.37,6,17,0.353,3,4,0.75,0,7,7,5,1,2,3,3,16
42021,203507,Giannis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13,MIL vs. BOS,L,41,44,14,30,0.467,2,3,0.667,14,15,0.933,3,17,20,6,1,1,6,4,-5
42021,203935,Marcus Smart,1610612738,BOS,Boston Celtics,0042100216,2022-05-13,BOS @ MIL,W,40,21,8,16,0.5,5,9,0.556,0,0,,2,3,5,7,0,0,0,2,11
42021,1630202,Payton Pritchard,1610612738,BOS,Boston Celtics,0042100216,2022-05-13,BOS @ MIL,W,7,0,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,0,1,0,1,-2
42021,1629684,Grant Williams,1610612738,BOS,Boston Celtics,0042100216,2022-05-13,BOS @ MIL,W,28,2,0,3,0.0,0,1,0.0,2,5,0.4,0,5,5,1,2,0,1,5,9
42021,1628401,Derrick White,1610612738,BOS,Boston Celtics,0042100216,2022-05-13,BOS @ MIL,W,30,9,3,9,0.333,1,5,0.2,2,2,1.0,2,3,5,2,2,0,0,3,9
42021,1626192,Pat Connaughton,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13,MIL vs. BOS,L,33,14,6,8,0.75,2,3,0.667,0,0,,0,4,4,2,0,0,0,3,2
42021,202083,Wesley Matthews,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13,MIL vs. BOS,L,28,4,2,6,0.333,0,2,0.0,0,0,,0,4,4,2,0,0,1,2,-4
42021,201950,Jrue Holiday,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13,MIL vs. BOS,L,42,17,7,17,0.412,3,10,0.3,0,0,,0,2,2,4,3,2,1,1,-4
42021,201588,George Hill,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13,MIL vs. BOS,L,19,0,0,3,0.0,0,0,,0,0,,1,0,1,0,0,0,0,5,-1
42021,201143,Al Horford,1610612738,BOS,Boston Celtics,0042100216,2022-05-13,BOS @ MIL,W,38,2,1,6,0.167,0,4,0.0,0,0,,2,8,10,3,1,4,1,1,9
42021,1630492,Luca Vildoza,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13,MIL vs. BOS,L,1,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0
42021,1630174,Aaron Nesmith,1610612738,BOS,Boston Celtics,0042100216,2022-05-13,BOS @ MIL,W,1,0,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,1
42021,1629730,Rayjon Tucker,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13,MIL vs. BOS,L,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0
42021,1629670,Jordan Nwora,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13,MIL vs. BOS,L,1,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0
42021,1628975,Jevon Carter,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13,MIL vs. BOS,L,1,2,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0
42021,1628960,Grayson Allen,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13,MIL vs. BOS,L,22,3,1,7,0.143,0,4,0.0,1,1,1.0,1,2,3,1,0,0,1,3,-29
42021,1628464,Daniel Theis,1610612738,BOS,Boston Celtics,0042100216,2022-05-13,BOS @ MIL,W,10,4,2,3,0.667,0,1,0.0,0,0,,0,2,2,0,0,0,0,1,4
42021,1628369,Jayson Tatum,1610612738,BOS,Boston Celtics,0042100216,2022-05-13,BOS @ MIL,W,43,46,17,32,0.531,7,15,0.467,5,7,0.714,0,9,9,4,0,1,4,2,21
42021,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,0042100216,2022-05-13,BOS @ MIL,W,41,22,7,16,0.438,4,7,0.571,4,7,0.571,2,3,5,4,0,1,2,2,2
42021,1626171,Bobby Portis,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13,MIL vs. BOS,L,29,4,2,8,0.25,0,3,0.0,0,0,,2,8,10,0,0,0,0,4,-2
42021,203917,Nik Stauskas,1610612738,BOS,Boston Celtics,0042100216,2022-05-13,BOS @ MIL,W,1,2,0,0,,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,1
42021,203648,Thanasis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13,MIL vs. BOS,L,1,1,0,0,,0,0,,1,2,0.5,0,1,1,0,0,0,0,0,0
42021,201572,Brook Lopez,1610612749,MIL,Milwaukee Bucks,0042100216,2022-05-13,MIL vs. BOS,L,19,6,3,6,0.5,0,2,0.0,0,0,,0,3,3,0,1,0,1,1,-22
42021,1629634,Brandon Clarke,1610612763,MEM,Memphis Grizzlies,0042100236,2022-05-13,MEM @ GSW,L,20,8,2,10,0.2,0,0,,4,5,0.8,4,0,4,4,1,0,0,0,-8
42021,1629673,Jordan Poole,1610612744,GSW,Golden State Warriors,0042100236,2022-05-13,GSW vs. MEM,W,24,12,4,15,0.267,2,11,0.182,2,3,0.667,0,3,3,2,0,1,2,0,-3
42021,203110,Draymond Green,1610612744,GSW,Golden State Warriors,0042100236,2022-05-13,GSW vs. MEM,W,39,14,6,14,0.429,0,3,0.0,2,2,1.0,3,12,15,8,1,0,4,4,19
42021,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,0042100236,2022-05-13,GSW vs. MEM,W,42,30,11,22,0.5,8,14,0.571,0,0,,1,7,8,2,0,3,3,2,14
42021,203500,Steven Adams,1610612763,MEM,Memphis Grizzlies,0042100236,2022-05-13,MEM @ GSW,L,28,4,1,3,0.333,0,0,,2,4,0.5,1,9,10,3,0,0,1,2,-6
42021,203937,Kyle Anderson,1610612763,MEM,Memphis Grizzlies,0042100236,2022-05-13,MEM @ GSW,L,10,0,0,0,,0,0,,0,0,,0,3,3,2,0,0,1,1,-2
42021,203952,Andrew Wiggins,1610612744,GSW,Golden State Warriors,0042100236,2022-05-13,GSW vs. MEM,W,41,18,7,16,0.438,3,5,0.6,1,2,0.5,6,5,11,0,1,3,2,2,20
42021,1626172,Kevon Looney,1610612744,GSW,Golden State Warriors,0042100236,2022-05-13,GSW vs. MEM,W,35,4,2,7,0.286,0,0,,0,0,,11,11,22,5,0,1,2,4,10
42021,1627814,Damion Lee,1610612744,GSW,Golden State Warriors,0042100236,2022-05-13,GSW vs. MEM,W,11,3,1,2,0.5,1,2,0.5,0,0,,2,0,2,0,0,0,1,1,-4
42021,1629001,De'Anthony Melton,1610612763,MEM,Memphis Grizzlies,0042100236,2022-05-13,MEM @ GSW,L,11,8,3,6,0.5,2,3,0.667,0,0,,1,1,2,1,1,0,1,1,-3
42021,1630217,Desmond Bane,1610612763,MEM,Memphis Grizzlies,0042100236,2022-05-13,MEM @ GSW,L,44,25,9,16,0.563,4,7,0.571,3,4,0.75,1,6,7,2,0,1,0,3,-7
42021,1630533,Ziaire Williams,1610612763,MEM,Memphis Grizzlies,0042100236,2022-05-13,MEM @ GSW,L,13,2,1,2,0.5,0,1,0.0,0,0,,0,1,1,0,1,0,0,0,-7
42021,1628425,Sterling Brown,1610612742,DAL,Dallas Mavericks,0042100226,2022-05-12,DAL vs. PHX,W,3,0,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,0,9
42021,1628373,Frank Ntilikina,1610612742,DAL,Dallas Mavericks,0042100226,2022-05-12,DAL vs. PHX,W,21,0,0,1,0.0,0,1,0.0,0,0,,0,1,1,2,4,1,2,4,9
42021,1627737,Marquese Chriss,1610612742,DAL,Dallas Mavericks,0042100226,2022-05-12,DAL vs. PHX,W,2,2,0,0,,0,0,,2,2,1.0,0,1,1,0,0,0,0,0,4
42021,1626246,Boban Marjanovic,1610612742,DAL,Dallas Mavericks,0042100226,2022-05-12,DAL vs. PHX,W,2,2,0,1,0.0,0,0,,2,2,1.0,0,2,2,0,0,0,0,0,4
42021,1626166,Cameron Payne,1610612756,PHX,Phoenix Suns,0042100226,2022-05-12,PHX @ DAL,L,4,0,0,3,0.0,0,0,,0,0,,0,1,1,0,0,0,1,2,-7
42021,203504,Trey Burke,1610612742,DAL,Dallas Mavericks,0042100226,2022-05-12,DAL vs. PHX,W,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,4
42021,203493,Reggie Bullock,1610612742,DAL,Dallas Mavericks,0042100226,2022-05-12,DAL vs. PHX,W,40,19,7,15,0.467,5,11,0.455,0,0,,3,4,7,0,2,0,0,2,15
42021,203109,Jae Crowder,1610612756,PHX,Phoenix Suns,0042100226,2022-05-12,PHX @ DAL,L,29,9,2,4,0.5,1,1,1.0,4,4,1.0,0,2,2,2,0,0,1,5,-7
42021,202687,Bismack Biyombo,1610612756,PHX,Phoenix Suns,0042100226,2022-05-12,PHX @ DAL,L,14,4,2,4,0.5,0,0,,0,0,,2,1,3,0,0,0,0,2,-13
42021,1630194,Paul Reed,1610612755,PHI,Philadelphia 76ers,0042100206,2022-05-12,PHI vs. MIA,L,4,0,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,-3
42021,1630178,Tyrese Maxey,1610612755,PHI,Philadelphia 76ers,0042100206,2022-05-12,PHI vs. MIA,L,42,20,9,22,0.409,1,7,0.143,1,1,1.0,1,2,3,4,0,1,4,4,-24
42021,1629639,Tyler Herro,1610612748,MIA,Miami Heat,0042100206,2022-05-12,MIA @ PHI,W,16,10,5,12,0.417,0,2,0.0,0,0,,1,2,3,1,1,0,0,0,-6
42021,1629622,Max Strus,1610612748,MIA,Miami Heat,0042100206,2022-05-12,MIA @ PHI,W,40,20,6,14,0.429,4,10,0.4,4,5,0.8,3,8,11,5,0,0,2,2,23
42021,1629003,Shake Milton,1610612755,PHI,Philadelphia 76ers,0042100206,2022-05-12,PHI vs. MIA,L,28,15,6,8,0.75,3,4,0.75,0,1,0.0,0,3,3,3,2,1,0,1,6
42021,1628389,Bam Adebayo,1610612748,MIA,Miami Heat,0042100206,2022-05-12,MIA @ PHI,W,34,10,5,5,1.0,0,0,,0,0,,1,7,8,0,2,1,3,2,20
42021,203506,Victor Oladipo,1610612748,MIA,Miami Heat,0042100206,2022-05-12,MIA @ PHI,W,20,4,2,5,0.4,0,2,0.0,0,0,,0,4,4,2,1,0,1,3,-14
42021,202710,Jimmy Butler,1610612748,MIA,Miami Heat,0042100206,2022-05-12,MIA @ PHI,W,43,32,13,29,0.448,2,6,0.333,4,6,0.667,2,6,8,4,1,2,2,0,16
42021,202699,Tobias Harris,1610612755,PHI,Philadelphia 76ers,0042100206,2022-05-12,PHI vs. MIA,L,38,14,6,13,0.462,2,5,0.4,0,0,,1,7,8,1,1,2,1,0,-17
42021,201935,James Harden,1610612755,PHI,Philadelphia 76ers,0042100206,2022-05-12,PHI vs. MIA,L,43,11,4,9,0.444,3,7,0.429,0,0,,0,4,4,9,1,0,4,2,-16
42021,1630531,Jaden Springer,1610612755,PHI,Philadelphia 76ers,0042100206,2022-05-12,PHI vs. MIA,L,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,5
42021,1630198,Isaiah Joe,1610612755,PHI,Philadelphia 76ers,0042100206,2022-05-12,PHI vs. MIA,L,1,2,1,2,0.5,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,5
42021,1629680,Matisse Thybulle,1610612755,PHI,Philadelphia 76ers,0042100206,2022-05-12,PHI vs. MIA,L,12,3,1,4,0.25,0,2,0.0,1,1,1.0,0,0,0,0,2,1,0,2,-15
42021,1629216,Gabe Vincent,1610612748,MIA,Miami Heat,0042100206,2022-05-12,MIA @ PHI,W,27,7,3,8,0.375,1,4,0.25,0,0,,0,2,2,6,1,0,4,1,11
42021,1629130,Duncan Robinson,1610612748,MIA,Miami Heat,0042100206,2022-05-12,MIA @ PHI,W,4,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,-2
42021,1628997,Caleb Martin,1610612748,MIA,Miami Heat,0042100206,2022-05-12,MIA @ PHI,W,5,0,0,0,,0,0,,0,0,,0,1,1,0,1,1,0,0,-9
42021,1627788,Furkan Korkmaz,1610612755,PHI,Philadelphia 76ers,0042100206,2022-05-12,PHI vs. MIA,L,8,2,1,3,0.333,0,1,0.0,0,0,,0,2,2,0,0,0,0,1,9
42021,1627777,Georges Niang,1610612755,PHI,Philadelphia 76ers,0042100206,2022-05-12,PHI vs. MIA,L,15,0,0,1,0.0,0,1,0.0,0,0,,0,2,2,2,0,0,2,1,11
42021,203954,Joel Embiid,1610612755,PHI,Philadelphia 76ers,0042100206,2022-05-12,PHI vs. MIA,L,44,20,7,24,0.292,2,8,0.25,4,4,1.0,4,8,12,2,0,1,2,3,-6
42021,203473,Dewayne Dedmon,1610612748,MIA,Miami Heat,0042100206,2022-05-12,MIA @ PHI,W,12,4,2,4,0.5,0,1,0.0,0,0,,2,1,3,0,0,0,0,1,-7
42021,201980,Danny Green,1610612755,PHI,Philadelphia 76ers,0042100206,2022-05-12,PHI vs. MIA,L,3,3,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,1,0,0,1,0
42021,200782,P.J. Tucker,1610612748,MIA,Miami Heat,0042100206,2022-05-12,MIA @ PHI,W,39,12,6,9,0.667,0,2,0.0,0,0,,4,5,9,1,0,2,0,2,13
42021,1628467,Maxi Kleber,1610612742,DAL,Dallas Mavericks,0042100226,2022-05-12,DAL vs. PHX,W,25,9,3,6,0.5,3,5,0.6,0,0,,1,3,4,2,0,0,1,4,11
42021,1628973,Jalen Brunson,1610612742,DAL,Dallas Mavericks,0042100226,2022-05-12,DAL vs. PHX,W,35,18,6,14,0.429,0,3,0.0,6,6,1.0,0,1,1,2,3,0,0,0,24
42021,1629013,Landry Shamet,1610612756,PHX,Phoenix Suns,0042100226,2022-05-12,PHX @ DAL,L,17,2,1,6,0.167,0,1,0.0,0,0,,0,3,3,2,0,0,2,2,-14
42021,1629028,Deandre Ayton,1610612756,PHX,Phoenix Suns,0042100226,2022-05-12,PHX @ DAL,L,30,21,10,16,0.625,0,0,,1,4,0.25,2,9,11,1,0,0,2,3,-16
42021,1630182,Josh Green,1610612742,DAL,Dallas Mavericks,0042100226,2022-05-12,DAL vs. PHX,W,3,0,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,9
42021,1630688,Ish Wainright,1610612756,PHX,Phoenix Suns,0042100226,2022-05-12,PHX @ DAL,L,4,0,0,3,0.0,0,1,0.0,0,0,,3,0,3,0,0,0,1,0,-7
42021,101108,Chris Paul,1610612756,PHX,Phoenix Suns,0042100226,2022-05-12,PHX @ DAL,L,36,13,4,7,0.571,3,5,0.6,2,2,1.0,1,1,2,4,2,0,5,5,-14
42021,202722,Davis Bertans,1610612742,DAL,Dallas Mavericks,0042100226,2022-05-12,DAL vs. PHX,W,8,3,0,1,0.0,0,1,0.0,3,4,0.75,0,1,1,0,0,0,0,0,-1
42021,203915,Spencer Dinwiddie,1610612742,DAL,Dallas Mavericks,0042100226,2022-05-12,DAL vs. PHX,W,21,15,5,7,0.714,5,7,0.714,0,0,,0,1,1,3,1,0,2,1,2
42021,203939,Dwight Powell,1610612742,DAL,Dallas Mavericks,0042100226,2022-05-12,DAL vs. PHX,W,17,8,2,2,1.0,0,0,,4,6,0.667,1,2,3,0,0,2,0,3,11
42021,1626164,Devin Booker,1610612756,PHX,Phoenix Suns,0042100226,2022-05-12,PHX @ DAL,L,39,19,6,17,0.353,0,4,0.0,7,7,1.0,2,6,8,3,1,1,8,4,-19
42021,1627827,Dorian Finney-Smith,1610612742,DAL,Dallas Mavericks,0042100226,2022-05-12,DAL vs. PHX,W,25,4,1,4,0.25,1,3,0.333,1,2,0.5,1,4,5,1,1,0,0,5,19
42021,1628470,Torrey Craig,1610612756,PHX,Phoenix Suns,0042100226,2022-05-12,PHX @ DAL,L,15,6,3,6,0.5,0,2,0.0,0,0,,1,3,4,0,0,0,0,2,-6
42021,1628969,Mikal Bridges,1610612756,PHX,Phoenix Suns,0042100226,2022-05-12,PHX @ DAL,L,31,7,2,7,0.286,1,1,1.0,2,2,1.0,1,4,5,5,0,1,2,1,-18
42021,1629029,Luka Doncic,1610612742,DAL,Dallas Mavericks,0042100226,2022-05-12,DAL vs. PHX,W,35,33,11,26,0.423,2,8,0.25,9,14,0.643,1,10,11,8,4,0,1,4,15
42021,1629661,Cameron Johnson,1610612756,PHX,Phoenix Suns,0042100226,2022-05-12,PHX @ DAL,L,20,5,1,5,0.2,1,3,0.333,2,2,1.0,1,2,3,1,0,0,0,1,-14
42021,1629634,Brandon Clarke,1610612763,MEM,Memphis Grizzlies,0042100235,2022-05-11,MEM vs. GSW,W,14,11,5,7,0.714,0,0,,1,4,0.25,5,2,7,1,0,0,0,0,20
42021,1629001,De'Anthony Melton,1610612763,MEM,Memphis Grizzlies,0042100235,2022-05-11,MEM vs. GSW,W,24,10,4,11,0.364,2,7,0.286,0,0,,1,1,2,4,2,1,0,0,13
42021,1628991,Jaren Jackson Jr.,1610612763,MEM,Memphis Grizzlies,0042100235,2022-05-11,MEM vs. GSW,W,25,21,6,10,0.6,4,6,0.667,5,6,0.833,3,5,8,3,1,2,2,3,42
42021,1628415,Dillon Brooks,1610612763,MEM,Memphis Grizzlies,0042100235,2022-05-11,MEM vs. GSW,W,24,12,5,13,0.385,1,4,0.25,1,2,0.5,1,3,4,4,1,0,0,2,38
42021,1626145,Tyus Jones,1610612763,MEM,Memphis Grizzlies,0042100235,2022-05-11,MEM vs. GSW,W,24,21,8,12,0.667,4,7,0.571,1,1,1.0,0,3,3,9,2,1,0,1,39
42021,203952,Andrew Wiggins,1610612744,GSW,Golden State Warriors,0042100235,2022-05-11,GSW @ MEM,L,19,5,2,6,0.333,1,3,0.333,0,0,,0,1,1,0,0,1,1,3,-23
42021,203500,Steven Adams,1610612763,MEM,Memphis Grizzlies,0042100235,2022-05-11,MEM vs. GSW,W,22,7,2,7,0.286,0,0,,3,5,0.6,6,7,13,3,0,0,0,1,32
42021,203490,Otto Porter Jr.,1610612744,GSW,Golden State Warriors,0042100235,2022-05-11,GSW @ MEM,L,12,0,0,3,0.0,0,3,0.0,0,0,,0,0,0,0,0,0,0,2,-8
42021,203110,Draymond Green,1610612744,GSW,Golden State Warriors,0042100235,2022-05-11,GSW @ MEM,L,22,5,2,4,0.5,0,2,0.0,1,2,0.5,2,5,7,5,0,1,5,3,-32
42021,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,0042100235,2022-05-11,GSW @ MEM,L,25,19,7,12,0.583,3,6,0.5,2,2,1.0,0,3,3,1,1,0,2,3,-45
42021,202357,Nemanja Bjelica,1610612744,GSW,Golden State Warriors,0042100235,2022-05-11,GSW @ MEM,L,20,5,2,4,0.5,1,1,1.0,0,0,,0,3,3,2,0,0,1,2,-15
42021,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,0042100235,2022-05-11,GSW @ MEM,L,25,14,4,10,0.4,3,8,0.375,3,4,0.75,0,3,3,4,0,0,2,1,-37
42021,1630202,Payton Pritchard,1610612738,BOS,Boston Celtics,0042100215,2022-05-11,BOS vs. MIL,L,10,4,2,3,0.667,0,1,0.0,0,0,,0,2,2,1,0,0,0,0,3
42021,1629684,Grant Williams,1610612738,BOS,Boston Celtics,0042100215,2022-05-11,BOS vs. MIL,L,31,0,0,3,0.0,0,2,0.0,0,0,,1,1,2,1,0,0,2,4,-11
42021,1628960,Grayson Allen,1610612749,MIL,Milwaukee Bucks,0042100215,2022-05-11,MIL @ BOS,W,30,8,3,7,0.429,1,2,0.5,1,1,1.0,1,1,2,5,0,1,3,2,5
42021,1628401,Derrick White,1610612738,BOS,Boston Celtics,0042100215,2022-05-11,BOS vs. MIL,L,32,9,4,5,0.8,1,2,0.5,0,0,,0,5,5,6,0,2,1,2,8
42021,1628369,Jayson Tatum,1610612738,BOS,Boston Celtics,0042100215,2022-05-11,BOS vs. MIL,L,42,34,12,29,0.414,2,11,0.182,8,9,0.889,1,5,6,4,1,1,1,3,-4
42021,1626171,Bobby Portis,1610612749,MIL,Milwaukee Bucks,0042100215,2022-05-11,MIL @ BOS,W,28,14,4,14,0.286,0,2,0.0,6,6,1.0,7,8,15,2,1,0,0,3,2
42021,203507,Giannis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,0042100215,2022-05-11,MIL @ BOS,W,40,40,16,27,0.593,2,5,0.4,6,10,0.6,2,9,11,3,1,1,7,4,7
42021,202083,Wesley Matthews,1610612749,MIL,Milwaukee Bucks,0042100215,2022-05-11,MIL @ BOS,W,37,9,3,9,0.333,3,6,0.5,0,0,,3,4,7,2,1,0,0,0,6
42021,201588,George Hill,1610612749,MIL,Milwaukee Bucks,0042100215,2022-05-11,MIL @ BOS,W,13,0,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,2,-15
42021,201143,Al Horford,1610612738,BOS,Boston Celtics,0042100215,2022-05-11,BOS vs. MIL,L,41,8,4,7,0.571,0,2,0.0,0,0,,1,7,8,6,3,1,1,3,-5
42021,1628464,Daniel Theis,1610612738,BOS,Boston Celtics,0042100215,2022-05-11,BOS vs. MIL,L,11,11,5,5,1.0,1,1,1.0,0,0,,0,1,1,0,0,1,0,2,7
42021,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,0042100215,2022-05-11,BOS vs. MIL,L,35,26,9,19,0.474,3,7,0.429,5,6,0.833,2,6,8,6,0,1,2,3,-7
42021,1626192,Pat Connaughton,1610612749,MIL,Milwaukee Bucks,0042100215,2022-05-11,MIL @ BOS,W,31,13,4,7,0.571,3,5,0.6,2,2,1.0,1,0,1,0,1,1,1,0,-1
42021,203935,Marcus Smart,1610612738,BOS,Boston Celtics,0042100215,2022-05-11,BOS vs. MIL,L,38,15,6,11,0.545,3,5,0.6,0,0,,0,4,4,1,2,1,3,2,-6
42021,201950,Jrue Holiday,1610612749,MIL,Milwaukee Bucks,0042100215,2022-05-11,MIL @ BOS,W,41,24,9,24,0.375,4,7,0.571,2,2,1.0,1,7,8,8,1,2,2,2,14
42021,201572,Brook Lopez,1610612749,MIL,Milwaukee Bucks,0042100215,2022-05-11,MIL @ BOS,W,20,2,1,4,0.25,0,2,0.0,0,0,,2,1,3,2,0,0,0,1,-3
42021,1629673,Jordan Poole,1610612744,GSW,Golden State Warriors,0042100235,2022-05-11,GSW @ MEM,L,20,3,1,6,0.167,1,3,0.333,0,0,,0,1,1,3,1,1,4,3,-34
42021,1630217,Desmond Bane,1610612763,MEM,Memphis Grizzlies,0042100235,2022-05-11,MEM vs. GSW,W,24,21,6,12,0.5,4,6,0.667,5,5,1.0,0,1,1,2,1,0,0,1,46
42021,203937,Kyle Anderson,1610612763,MEM,Memphis Grizzlies,0042100235,2022-05-11,MEM vs. GSW,W,19,9,4,7,0.571,0,1,0.0,1,2,0.5,0,6,6,7,1,0,2,0,2
42021,1626172,Kevon Looney,1610612744,GSW,Golden State Warriors,0042100235,2022-05-11,GSW @ MEM,L,16,2,1,1,1.0,0,0,,0,0,,0,5,5,2,1,0,1,2,-9
42021,1627814,Damion Lee,1610612744,GSW,Golden State Warriors,0042100235,2022-05-11,GSW @ MEM,L,24,10,4,6,0.667,2,2,1.0,0,0,,1,2,3,0,0,0,1,2,-5
42021,1629308,Juan Toscano-Anderson,1610612744,GSW,Golden State Warriors,0042100235,2022-05-11,GSW @ MEM,L,16,5,2,5,0.4,1,3,0.333,0,1,0.0,0,5,5,2,0,1,3,0,10
42021,1629633,Jarrett Culver,1610612763,MEM,Memphis Grizzlies,0042100235,2022-05-11,MEM vs. GSW,W,12,0,0,6,0.0,0,2,0.0,0,0,,1,2,3,0,0,0,2,3,-13
42021,1629723,John Konchar,1610612763,MEM,Memphis Grizzlies,0042100235,2022-05-11,MEM vs. GSW,W,16,9,3,4,0.75,1,2,0.5,2,2,1.0,0,4,4,1,2,0,0,3,-10
42021,1630214,Xavier Tillman,1610612763,MEM,Memphis Grizzlies,0042100235,2022-05-11,MEM vs. GSW,W,12,2,1,2,0.5,0,0,,0,0,,0,1,1,1,1,0,2,1,-13
42021,1630228,Jonathan Kuminga,1610612744,GSW,Golden State Warriors,0042100235,2022-05-11,GSW @ MEM,L,24,17,7,16,0.438,0,5,0.0,3,4,0.75,1,2,3,2,0,0,1,2,-5
42021,1630533,Ziaire Williams,1610612763,MEM,Memphis Grizzlies,0042100235,2022-05-11,MEM vs. GSW,W,23,11,3,8,0.375,2,6,0.333,3,3,1.0,1,2,3,2,1,0,1,2,-1
42021,1630541,Moses Moody,1610612744,GSW,Golden State Warriors,0042100235,2022-05-11,GSW @ MEM,L,17,10,4,7,0.571,2,3,0.667,0,0,,0,3,3,1,0,1,1,0,8
42021,1628467,Maxi Kleber,1610612742,DAL,Dallas Mavericks,0042100225,2022-05-10,DAL @ PHX,L,24,4,1,5,0.2,1,4,0.25,1,2,0.5,1,5,6,0,0,0,2,4,-22
42021,1628425,Sterling Brown,1610612742,DAL,Dallas Mavericks,0042100225,2022-05-10,DAL @ PHX,L,5,0,0,1,0.0,0,1,0.0,0,2,0.0,0,1,1,0,0,0,0,0,-11
42021,1628373,Frank Ntilikina,1610612742,DAL,Dallas Mavericks,0042100225,2022-05-10,DAL @ PHX,L,13,3,1,4,0.25,0,3,0.0,1,1,1.0,0,0,0,1,0,0,0,2,-11
42021,1626166,Cameron Payne,1610612756,PHX,Phoenix Suns,0042100225,2022-05-10,PHX vs. DAL,W,4,0,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,11
42021,1626164,Devin Booker,1610612756,PHX,Phoenix Suns,0042100225,2022-05-10,PHX vs. DAL,W,35,28,11,20,0.55,3,7,0.429,3,4,0.75,1,6,7,2,2,0,2,3,25
